"month_year","complaint_type","complaint_count"
"2022-08",Drug Activity,984
"2022-08",Dumpster Complaint,176
"2022-08",E-Scooter,28
"2022-08",ELECTRIC,2556
"2022-08",Electrical,239
"2022-08",Electronics Waste Appointment,810
"2022-08",Elevator,1593
"2022-08",ELEVATOR,132
"2022-08",Emergency Response Team (ERT),280
"2022-08",Encampment,4635
"2022-08",Ferry Complaint,31
"2022-08",Ferry Inquiry,32
"2022-08",FLOORING/STAIRS,1984
"2022-08",Food Establishment,1204
"2022-08",Food Poisoning,202
"2022-08",For Hire Vehicle Complaint,1069
"2022-08",For Hire Vehicle Report,1
"2022-08",GENERAL,2228
"2022-08",General Construction/Plumbing,3904
"2022-08",Graffiti,931
"2022-08",Green Taxi Complaint,22
"2022-08",Hazardous Materials,162
"2022-08",HEAT/HOT WATER,2183
"2022-08",Highway Condition,271
"2022-08",Highway Sign - Damaged,7
"2022-08",Highway Sign - Missing,2
"2022-08",Homeless Person Assistance,4246
"2022-08",Illegal Animal Kept as Pet,29
"2022-08",Illegal Animal Sold,7
"2022-08",Illegal Dumping,3357
"2022-08",Illegal Fireworks,288
"2022-08",Illegal Parking,33094
"2022-08",Illegal Posting,213
"2022-08",Illegal Tree Damage,374
"2022-08",Incorrect Data,9
"2022-08",Indoor Air Quality,495
"2022-08",Indoor Sewage,37
"2022-08",Industrial Waste,75
"2022-08",Institution Disposal Complaint,1
"2022-08",Internal Code,1
"2022-08",Investigations and Discipline (IAD),49
"2022-08",Lead,734
"2022-08",Lifeguard,7
"2022-08",LinkNYC,23
"2022-08",Litter Basket Complaint,147
"2022-08",Litter Basket Request,276
"2022-08",Lost Property,595
"2022-08",Lot Condition,183
"2022-08",Maintenance or Facility,2453
"2022-08",Missed Collection,4950
"2022-08",Mobile Food Vendor,242
"2022-08",Mold,36
"2022-08",Mosquitoes,97
"2022-08",Municipal Parking Facility,12
"2022-08",New Tree Request,874
"2022-08",Noise,3166
"2022-08",Noise - Commercial,4608
"2022-08",Noise - Helicopter,2134
"2022-08",Noise - House of Worship,58
"2022-08",Noise - Park,1360
"2022-08",Noise - Residential,32909
"2022-08",Noise - Street/Sidewalk,19771
"2022-08",Noise - Vehicle,5909
"2022-08",Non-Emergency Police Matter,1373
"2022-08",Obstruction,1503
"2022-08",Outdoor Dining,838
"2022-08",OUTSIDE BUILDING,47
"2022-08",Overgrown Tree/Branches,1994
"2022-08",PAINT/PLASTER,4508
"2022-08",Panhandling,569
"2022-08",Pet Shop,3
"2022-08",Plant,25
"2022-08",Plumbing,256
"2022-08",PLUMBING,4546
"2022-08",Poison Ivy,17
"2022-08",Posting Advertisement,13
"2022-08",Public Payphone Complaint,2
"2022-08",Public Toilet,9
"2022-08",Radioactive Material,1
"2022-08",Real Time Enforcement,480
"2022-08",Recycling Basket Complaint,9
"2022-08",Request Large Bulky Item Collection,46
"2022-08",Residential Disposal Complaint,771
"2022-08",Retailer Complaint,1
"2022-08",Rodent,4201
"2022-08",Root/Sewer/Sidewalk Condition,945
"2022-08",SAFETY,848
"2022-08",Sanitation Worker or Vehicle Complaint,284
"2022-08",Scaffold Safety,21
"2022-08",School Maintenance,69
"2022-08",Sewer,1929
"2022-08",Sidewalk Condition,2285
"2022-08",Smoking,272
"2022-08",Special Natural Area District (SNAD),5
"2022-08",Special Projects Inspection Team (SPIT),324
"2022-08",Squeegee,5
"2022-08",Standing Water,177
"2022-08",Street Condition,5754
"2022-08",Street Light Condition,4198
"2022-08",Street Sign - Damaged,461
"2022-08",Street Sign - Dangling,211
"2022-08",Street Sign - Missing,386
"2022-08",Street Sweeping Complaint,1017
"2022-08",Tattooing,31
"2022-08",Taxi Complaint,578
"2022-08",Taxi Compliment,13
"2022-08",Traffic,321
"2022-08",Traffic Signal Condition,5267
"2022-08",Transfer Station Complaint,1
"2022-08",Tunnel Condition,2
"2022-08",Unleashed Dog,79
"2022-08",Unsanitary Animal Facility,4
"2022-08",Unsanitary Animal Pvt Property,209
"2022-08",UNSANITARY CONDITION,9810
"2022-08",Unsanitary Pigeon Condition,134
"2022-08",Uprooted Stump,43
"2022-08",Urinating in Public,112
"2022-08",Vaccine Mandate Non-Compliance,2
"2022-08",Violation of Park Rules,487
"2022-08",Water Conservation,418
"2022-08",WATER LEAK,2784
"2022-08",Water Quality,101
"2022-08",Water System,9548
"2022-08",Window Guard,5
"2022-08",Wood Pile Remaining,46
"2022-08",X-Ray Machine/Equipment,5
"2022-09",Abandoned Bike,166
"2022-09",Abandoned Vehicle,5817
"2022-09",Adopt-A-Basket,17
"2022-09",AHV Inspection Unit,19
"2022-09",Air Quality,825
"2022-09",Animal-Abuse,669
"2022-09",Animal Facility - No Permit,4
"2022-09",Animal in a Park,418
"2022-09",APPLIANCE,1640
"2022-09",Asbestos,117
"2022-09",Beach/Pool/Sauna Complaint,10
"2022-09",BEST/Site Safety,43
"2022-09",Bike Rack Condition,22
"2022-09",Bike/Roller/Skate Chronic,156
"2022-09",Blocked Driveway,13333
"2022-09",Boilers,241
"2022-09",Bridge Condition,19
"2022-09",Broken Parking Meter,587
"2022-09",Building Drinking Water Tank,5
"2022-09",Building/Use,1599
"2022-09",Bus Stop Shelter Complaint,126
"2022-09",Bus Stop Shelter Placement,20
"2022-09",Calorie Labeling,2
"2022-09",Commercial Disposal Complaint,153
"2022-09",Consumer Complaint,2077
"2022-09",Cooling Tower,1
"2022-09",Cranes and Derricks,10
"2022-09",Curb Condition,597
"2022-09",Damaged Tree,2597
"2022-09",Day Care,98
"2022-09",Dead Animal,918
"2022-09",Dead/Dying Tree,814
"2022-09",DEP Sidewalk Condition,1
"2022-09",DEP Street Condition,12
"2022-09",Dept of Investigations,1
"2022-09",Derelict Vehicles,4259
"2022-09",Dirty Condition,4070
"2022-09",Disorderly Youth,11
"2022-09",DOOR/WINDOW,3090
"2022-09",Drinking,346
"2022-09",Drinking Water,40
"2022-09",Drug Activity,375
"2022-09",Dumpster Complaint,113
"2022-09",E-Scooter,21
"2022-09",ELECTRIC,2103
"2022-09",Electrical,181
"2022-09",Electronics Waste Appointment,836
"2022-09",Elevator,1173
"2022-09",ELEVATOR,121
"2022-09",Emergency Response Team (ERT),296
"2022-09",Encampment,4963
"2022-09",Ferry Complaint,17
"2022-09",Ferry Inquiry,14
"2022-09",FHV Licensee Complaint,1
"2022-09",FLOORING/STAIRS,1962
"2022-09",Food Establishment,923
"2022-09",Food Poisoning,182
"2022-09",For Hire Vehicle Complaint,1314
"2022-09",Found Property,1
"2022-09",GENERAL,2073
"2022-09",General Construction/Plumbing,3610
"2022-09",Graffiti,621
"2022-09",Green Taxi Complaint,28
"2022-09",Hazardous Materials,142
"2022-09",HEAT/HOT WATER,3150
"2022-09",Highway Condition,279
"2022-09",Highway Sign - Damaged,7
"2022-09",Highway Sign - Dangling,1
"2022-09",Highway Sign - Missing,2
"2022-09",Homeless Person Assistance,4545
"2022-09",Illegal Animal Kept as Pet,25
"2022-09",Illegal Animal Sold,9
"2022-09",Illegal Dumping,2986
"2022-09",Illegal Fireworks,243
"2022-09",Illegal Parking,36157
"2022-09",Illegal Posting,251
"2022-09",Illegal Tree Damage,375
"2022-09",Incorrect Data,11
"2022-09",Indoor Air Quality,472
"2022-09",Indoor Sewage,47
"2022-09",Industrial Waste,78
"2022-09",Institution Disposal Complaint,4
"2022-09",Internal Code,2
"2022-09",Investigations and Discipline (IAD),57
"2022-09",Lead,870
"2022-09",Lifeguard,1
"2022-09",LinkNYC,10
"2022-09",Litter Basket Complaint,153
"2022-09",Litter Basket Request,268
"2022-09",Lost Property,535
"2022-09",Lot Condition,127
"2022-09",Maintenance or Facility,2139
"2022-09",Missed Collection,5172
"2022-09",Mobile Food Vendor,216
"2022-09",Mold,27
"2022-09",Mosquitoes,48
"2022-09",Municipal Parking Facility,12
"2022-09",New Tree Request,993
"2022-09",Noise,4041
"2022-09",Noise - Commercial,5722
"2022-09",Noise - Helicopter,2452
"2022-09",Noise - House of Worship,113
"2022-09",Noise - Park,1165
"2022-09",Noise - Residential,44350
"2022-09",Noise - Street/Sidewalk,18329
"2022-09",Noise - Vehicle,5330
"2022-09",Non-Emergency Police Matter,1304
"2022-09",Obstruction,1344
"2022-09",Oil or Gas Spill,1
"2022-09",Outdoor Dining,637
"2022-09",OUTSIDE BUILDING,65
"2022-09",Overgrown Tree/Branches,1759
"2022-09",PAINT/PLASTER,4236
"2022-09",Panhandling,492
"2022-09",Pet Shop,7
"2022-09",Plant,15
"2022-09",Plumbing,305
"2022-09",PLUMBING,4174
"2022-09",Poison Ivy,14
"2022-09",Posting Advertisement,4
"2022-09",Public Payphone Complaint,2
"2022-09",Public Toilet,1
"2022-09",Radioactive Material,4
"2022-09",Real Time Enforcement,428
"2022-09",Recycling Basket Complaint,10
"2022-09",Residential Disposal Complaint,682
"2022-09",Retailer Complaint,2
"2022-09",Rodent,3643
"2022-09",Root/Sewer/Sidewalk Condition,849
"2022-09",SAFETY,931
"2022-09",Sanitation Worker or Vehicle Complaint,262
"2022-09",Scaffold Safety,11
"2022-09",School Maintenance,98
"2022-09",Sewer,4073
"2022-09",Sidewalk Condition,2225
"2022-09",Smoking,269
"2022-09",Special Natural Area District (SNAD),10
"2022-09",Special Operations,2
"2022-09",Special Projects Inspection Team (SPIT),399
"2022-09",Squeegee,4
"2022-09",Standing Water,114
"2022-09",Street Condition,5287
"2022-09",Street Light Condition,4264
"2022-09",Street Sign - Damaged,459
"2022-09",Street Sign - Dangling,261
"2022-09",Street Sign - Missing,328
"2022-09",Street Sweeping Complaint,686
"2022-09",Tattooing,39
"2022-09",Taxi Complaint,612
"2022-09",Taxi Compliment,7
"2022-09",Taxi Report,3
"2022-09",Traffic,425
"2022-09",Traffic Signal Condition,2923
"2022-09",Unleashed Dog,68
"2022-09",Unsanitary Animal Facility,3
"2022-09",Unsanitary Animal Pvt Property,217
"2022-09",UNSANITARY CONDITION,9043
"2022-09",Unsanitary Pigeon Condition,110
"2022-09",Uprooted Stump,33
"2022-09",Urinating in Public,90
"2022-09",Vaccine Mandate Non-Compliance,2
"2022-09",Violation of Park Rules,353
"2022-09",Water Conservation,227
"2022-09",WATER LEAK,2902
"2022-09",Water Quality,145
"2022-09",Water System,4317
"2022-09",Window Guard,2
"2022-09",Wood Pile Remaining,50
"2022-09",X-Ray Machine/Equipment,9
"2022-10",Abandoned Bike,154
"2022-10",Abandoned Vehicle,5414
"2022-10",Adopt-A-Basket,12
"2022-10",AHV Inspection Unit,20
"2022-10",Air Quality,858
"2022-10",Animal-Abuse,827
"2022-10",Animal Facility - No Permit,7
"2022-10",Animal in a Park,309
"2022-10",APPLIANCE,1688
"2022-10",Asbestos,113
"2022-10",Beach/Pool/Sauna Complaint,8
"2022-10",BEST/Site Safety,36
"2022-10",Bike Rack Condition,22
"2022-10",Bike/Roller/Skate Chronic,112
"2022-10",Blocked Driveway,13758
"2022-10",Boilers,276
"2022-10",Borough Office,3
"2022-10",Bridge Condition,9
"2022-10",Broken Parking Meter,591
"2022-10",Building Drinking Water Tank,7
"2022-10",Building/Use,1342
"2022-10",Bus Stop Shelter Complaint,118
"2022-10",Bus Stop Shelter Placement,11
"2022-10",Calorie Labeling,1
"2022-10",Commercial Disposal Complaint,256
"2022-10",Consumer Complaint,2108
"2022-10",Cooling Tower,2
"2022-10",Cranes and Derricks,8
"2022-10",Curb Condition,601
"2022-10",Damaged Tree,1936
"2022-10",Day Care,89
"2022-10",Dead Animal,933
"2022-10",Dead/Dying Tree,588
"2022-10",DEP Street Condition,8
"2022-10",Derelict Vehicles,3790
"2022-10",Dirty Condition,3329
"2022-10",Disorderly Youth,16
"2022-10",DOOR/WINDOW,3742
"2022-10",Drinking,253
"2022-10",Drinking Water,30
"2022-10",Drug Activity,373
"2022-10",DSNY Internal,1
"2022-10",Dumpster Complaint,111
"2022-10",E-Scooter,31
"2022-10",ELECTRIC,2360
"2022-10",Electrical,145
"2022-10",Electronics Waste Appointment,828
"2022-10",Elevator,1195
"2022-10",ELEVATOR,151
"2022-10",Emergency Response Team (ERT),320
"2022-10",Encampment,4847
"2022-10",Ferry Complaint,12
"2022-10",Ferry Inquiry,34
"2022-10",FHV Licensee Complaint,1
"2022-10",FLOORING/STAIRS,2126
"2022-10",Food Establishment,910
"2022-10",Food Poisoning,193
"2022-10",For Hire Vehicle Complaint,1303
"2022-10",For Hire Vehicle Report,2
"2022-10",GENERAL,2446
"2022-10",General Construction/Plumbing,3097
"2022-10",Graffiti,1122
"2022-10",Green Taxi Complaint,15
"2022-10",Hazardous Materials,193
"2022-10",HEAT/HOT WATER,25869
"2022-10",Highway Condition,236
"2022-10",Highway Sign - Damaged,13
"2022-10",Highway Sign - Dangling,1
"2022-10",Highway Sign - Missing,5
"2022-10",Homeless Person Assistance,4228
"2022-10",Illegal Animal Kept as Pet,23
"2022-10",Illegal Animal Sold,5
"2022-10",Illegal Dumping,2453
"2022-10",Illegal Fireworks,292
"2022-10",Illegal Parking,36828
"2022-10",Illegal Posting,280
"2022-10",Illegal Tree Damage,306
"2022-10",Incorrect Data,11
"2022-10",Indoor Air Quality,503
"2022-10",Indoor Sewage,42
"2022-10",Industrial Waste,50
"2022-10",Institution Disposal Complaint,1
"2022-10",Internal Code,2
"2022-10",Investigations and Discipline (IAD),43
"2022-10",Lead,854
"2022-10",Lifeguard,3
"2022-10",LinkNYC,9
"2022-10",Litter Basket Complaint,134
"2022-10",Litter Basket Request,234
"2022-10",Lost Property,664
"2022-10",Lot Condition,105
"2022-10",Maintenance or Facility,1295
"2022-10",Missed Collection,5838
"2022-10",Mobile Food Vendor,238
"2022-10",Mold,29
"2022-10",Mosquitoes,7
"2022-10",Municipal Parking Facility,5
"2022-10",New Tree Request,1351
"2022-10",Noise,4532
"2022-10",Noise - Commercial,6711
"2022-10",Noise - Helicopter,1987
"2022-10",Noise - House of Worship,136
"2022-10",Noise - Park,596
"2022-10",Noise - Residential,27492
"2022-10",Noise - Street/Sidewalk,11858
"2022-10",Noise - Vehicle,4740
"2022-10",Non-Emergency Police Matter,1224
"2022-10",Non-Residential Heat,87
"2022-10",Obstruction,1103
"2022-10",Outdoor Dining,542
"2022-10",OUTSIDE BUILDING,70
"2022-10",Overgrown Tree/Branches,1371
"2022-10",PAINT/PLASTER,4730
"2022-10",Panhandling,669
"2022-10",Pet Shop,10
"2022-10",Plant,8
"2022-10",Plumbing,239
"2022-10",PLUMBING,4764
"2022-10",Poison Ivy,11
"2022-10",Posting Advertisement,2
"2022-10",Public Payphone Complaint,5
"2022-10",Radioactive Material,1
"2022-10",Real Time Enforcement,404
"2022-10",Recycling Basket Complaint,4
"2022-10",Residential Disposal Complaint,650
"2022-10",Retailer Complaint,2
"2022-10",Rodent,3227
"2022-10",Root/Sewer/Sidewalk Condition,707
"2022-10",SAFETY,945
"2022-10",Sanitation Worker or Vehicle Complaint,265
"2022-10",Scaffold Safety,19
"2022-10",School Maintenance,70
"2022-10",Sewer,2082
"2022-10",Sidewalk Condition,2045
"2022-10",Smoking,377
"2022-10",Snow or Ice,1
"2022-10",Special Natural Area District (SNAD),2
"2022-10",Special Projects Inspection Team (SPIT),396
"2022-10",Standing Water,59
"2022-10",Street Condition,5216
"2022-10",Street Light Condition,3944
"2022-10",Street Sign - Damaged,427
"2022-10",Street Sign - Dangling,254
"2022-10",Street Sign - Missing,308
"2022-10",Street Sweeping Complaint,604
"2022-10",Tattooing,22
"2022-10",Taxi Complaint,627
"2022-10",Taxi Compliment,4
"2022-10",Taxi Report,4
"2022-10",Traffic,395
"2022-10",Traffic Signal Condition,3065
"2022-10",Transfer Station Complaint,2
"2022-10",Unleashed Dog,78
"2022-10",Unsanitary Animal Facility,6
"2022-10",Unsanitary Animal Pvt Property,196
"2022-10",UNSANITARY CONDITION,9318
"2022-10",Unsanitary Pigeon Condition,75
"2022-10",Uprooted Stump,26
"2022-10",Urinating in Public,71
"2022-10",Violation of Park Rules,210
"2022-10",Water Conservation,157
"2022-10",WATER LEAK,3189
"2022-10",Water Quality,113
"2022-10",Water System,3118
"2022-10",Window Guard,3
"2022-10",Wood Pile Remaining,38
"2022-10",X-Ray Machine/Equipment,10
"2022-11",Abandoned Bike,122
"2022-11",Abandoned Vehicle,5119
"2022-11",Adopt-A-Basket,7
"2022-11",AHV Inspection Unit,11
"2022-11",Air Quality,1062
"2022-11",Animal-Abuse,620
"2022-11",Animal Facility - No Permit,2
"2022-11",Animal in a Park,287
"2022-11",APPLIANCE,1822
"2022-11",Asbestos,80
"2022-11",Beach/Pool/Sauna Complaint,13
"2022-11",BEST/Site Safety,45
"2022-11",Bike Rack Condition,27
"2022-11",Bike/Roller/Skate Chronic,100
"2022-11",Blocked Driveway,13644
"2022-11",Boilers,272
"2022-11",Borough Office,6
"2022-11",Bridge Condition,15
"2022-11",Broken Parking Meter,422
"2022-11",Building Condition,1
"2022-11",Building Drinking Water Tank,5
"2022-11",Building/Use,1324
"2022-11",Bus Stop Shelter Complaint,92
"2022-11",Bus Stop Shelter Placement,21
"2022-11",Commercial Disposal Complaint,245
"2022-11",Consumer Complaint,2136
"2022-11",Cooling Tower,1
"2022-11",Cranes and Derricks,9
"2022-11",Curb Condition,476
"2022-11",Damaged Tree,1209
"2022-11",Day Care,89
"2022-11",Dead Animal,664
"2022-11",Dead/Dying Tree,335
"2022-11",DEP Sidewalk Condition,1
"2022-11",DEP Street Condition,2
"2022-11",Dept of Investigations,1
"2022-11",Derelict Vehicles,3646
"2022-11",Dirty Condition,2683
"2022-11",Disorderly Youth,11
"2022-11",Dispatched Taxi Complaint,3
"2022-11",DOOR/WINDOW,3698
"2022-11",Drinking,168
"2022-11",Drinking Water,23
"2022-11",Drug Activity,452
"2022-11",Dumpster Complaint,107
"2022-11",E-Scooter,26
"2022-11",ELECTRIC,2239
"2022-11",Electrical,159
"2022-11",Electronics Waste Appointment,845
"2022-11",Elevator,1234
"2022-11",ELEVATOR,141
"2022-11",Emergency Response Team (ERT),281
"2022-11",Encampment,3852
"2022-11",Ferry Complaint,25
"2022-11",Ferry Inquiry,26
"2022-11",FLOORING/STAIRS,1958
"2022-11",Food Establishment,756
"2022-11",Food Poisoning,163
"2022-11",For Hire Vehicle Complaint,1279
"2022-11",For Hire Vehicle Report,1
"2022-11",GENERAL,2421
"2022-11",General Construction/Plumbing,3023
"2022-11",Graffiti,660
"2022-11",Green Taxi Complaint,33
"2022-11",Hazardous Materials,151
"2022-11",HEAT/HOT WATER,33999
"2022-11",Highway Condition,158
"2022-11",Highway Sign - Damaged,14
"2022-11",Highway Sign - Dangling,5
"2022-11",Highway Sign - Missing,4
"2022-11",Homeless Person Assistance,2909
"2022-11",Illegal Animal Kept as Pet,19
"2022-11",Illegal Animal Sold,4
"2022-11",Illegal Dumping,2259
"2022-11",Illegal Fireworks,68
"2022-11",Illegal Parking,35091
"2022-11",Illegal Posting,334
"2022-11",Illegal Tree Damage,232
"2022-11",Incorrect Data,9
"2022-11",Indoor Air Quality,546
"2022-11",Indoor Sewage,35
"2022-11",Industrial Waste,38
"2022-11",Institution Disposal Complaint,3
"2022-11",Investigations and Discipline (IAD),45
"2022-11",Lead,533
"2022-11",Lifeguard,1
"2022-11",LinkNYC,8
"2022-11",Litter Basket Complaint,76
"2022-11",Litter Basket Request,200
"2022-11",Lost Property,581
"2022-11",Lot Condition,79
"2022-11",Maintenance or Facility,980
"2022-11",Missed Collection,6106
"2022-11",Mobile Food Vendor,257
"2022-11",Mold,23
"2022-11",Municipal Parking Facility,10
"2022-11",New Tree Request,1059
"2022-11",Noise,4761
"2022-11",Noise - Commercial,4696
"2022-11",Noise - Helicopter,1873
"2022-11",Noise - House of Worship,198
"2022-11",Noise - Park,303
"2022-11",Noise - Residential,21022
"2022-11",Noise - Street/Sidewalk,7666
"2022-11",Noise - Vehicle,3867
"2022-11",Non-Emergency Police Matter,1090
"2022-11",Non-Residential Heat,134
"2022-11",Obstruction,849
"2022-11",Outdoor Dining,429
"2022-11",OUTSIDE BUILDING,58
"2022-11",Overgrown Tree/Branches,669
"2022-11",PAINT/PLASTER,4340
"2022-11",Panhandling,464
"2022-11",Pet Shop,12
"2022-11",Plant,5
"2022-11",Plumbing,180
"2022-11",PLUMBING,4939
"2022-11",Poison Ivy,3
"2022-11",Posting Advertisement,23
"2022-11",Public Payphone Complaint,3
"2022-11",Radioactive Material,2
"2022-11",Real Time Enforcement,411
"2022-11",Recycling Basket Complaint,3
"2022-11",Residential Disposal Complaint,598
"2022-11",Rodent,2536
"2022-11",Root/Sewer/Sidewalk Condition,539
"2022-11",SAFETY,824
"2022-11",Sanitation Worker or Vehicle Complaint,245
"2022-11",Scaffold Safety,16
"2022-11",School Maintenance,96
"2022-11",Sewer,1952
"2022-11",Sidewalk Condition,1697
"2022-11",Smoking,348
"2022-11",Snow or Ice,17
"2022-11",Special Natural Area District (SNAD),3
"2022-11",Special Projects Inspection Team (SPIT),309
"2022-11",Squeegee,1
"2022-11",Street Condition,4456
"2022-11",Street Light Condition,3784
"2022-11",Street Sign - Damaged,374
"2022-11",Street Sign - Dangling,225
"2022-11",Street Sign - Missing,281
"2022-11",Street Sweeping Complaint,1130
"2022-11",Tattooing,18
"2022-11",Taxi Complaint,504
"2022-11",Taxi Compliment,9
"2022-11",Taxi Licensee Complaint,2
"2022-11",Taxi Report,1
"2022-11",Traffic,357
"2022-11",Traffic Signal Condition,3165
"2022-11",Unleashed Dog,52
"2022-11",Unsanitary Animal Facility,3
"2022-11",Unsanitary Animal Pvt Property,118
